User ID,encoded_0,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7,encoded_8,encoded_9
1,31.537762,-59.228207,-35.215103,78.45579,64.41936,-227.71848,41.25502,38.631718,-1.1676301,-7.951626
2,38.868397,-55.312847,-43.187115,73.03716,58.111164,-236.25288,41.559498,37.036644,-7.993309,-16.616089
4,17.468487,-8.079783,-18.776854,9.958969,6.276528,-62.493523,9.534579,6.5459385,-9.952235,-13.391149
7,21.418465,-39.474506,-23.880907,52.292915,42.873257,-152.71411,27.633793,25.778484,-1.059237,-5.6959767
8,31.265211,-31.703611,-34.641815,41.464314,31.421103,-157.59395,26.638718,22.102428,-11.336841,-18.21065
9,19.90254,-14.863814,-21.886658,19.076956,13.73707,-86.674934,14.084913,10.912544,-9.257971,-13.496897
10,22.454407,-46.87278,-25.221209,62.139824,51.510414,-174.00278,31.783495,30.401999,0.8884101,-3.8466928
11,15.342884,-43.67375,-17.484617,58.349255,49.29765,-148.27663,27.724874,27.934689,5.088164,1.8190565
13,23.06401,-38.840305,-25.713514,51.384426,41.749126,-155.32458,27.809256,25.608927,-2.5046031,-7.574659
14,29.592314,-27.431421,-32.706448,35.666348,26.733664,-142.46129,23.787746,19.399649,-11.6868725,-18.13932
15,31.2505,-92.53976,-35.59193,123.60523,104.77438,-310.613,58.315315,59.129917,11.776224,5.206661
17,12.826364,-93.37329,-15.336717,126.289185,109.77971,-261.56387,51.93626,57.52351,26.859674,24.494818
19,10.540022,-25.898983,-11.905918,34.484573,28.86225,-91.469086,16.958015,16.62384,1.9374274,-0.25664806
20,21.918674,-87.344925,-25.230623,117.34788,100.605644,-272.74847,52.40259,55.11582,17.10262,12.596952
21,33.912697,-27.233122,-37.346657,35.081593,25.68976,-152.61319,24.98382,19.711124,-15.010462,-22.377182
25,17.862926,0.22785293,-18.228912,-1.0965501,-4.0975614,-40.288918,5.025269,0.8910587,-12.985211,-16.357826
27,15.268493,-89.40509,-17.958326,120.72681,104.47013,-259.39066,50.99506,55.68897,23.15884,20.319078
29,34.126854,-38.46313,-37.868126,50.526234,38.868805,-181.94359,31.155405,26.484398,-10.866207,-18.477573
30,23.07447,-66.0881,-26.256893,88.30688,74.672195,-223.84726,41.896843,42.28755,7.8276343,2.9470432
31,32.599625,-2.6199465,-33.652596,1.7834028,-3.402916,-81.72845,10.463816,4.0059037,-22.83896,-28.999603
32,24.30926,-64.70974,-27.60027,86.27488,72.65443,-223.56276,41.61547,41.475334,6.3277774,1.2484953
35,18.115734,-50.719563,-20.667841,67.69089,57.151493,-172.94072,32.30583,32.42885,5.67989,1.8772013
36,16.854673,-103.05181,-19.912477,139.17465,120.52173,-296.80383,58.523792,64.01898,27.24673,24.177488
37,35.72321,-34.640305,-39.564686,45.210148,34.12299,-176.14073,29.552567,24.359688,-13.570164,-21.428423
38,37.730656,-27.848879,-41.431072,35.704613,25.757565,-163.53029,26.522423,20.548048,-17.684551,-25.700014
40,37.86582,-19.325573,-40.90191,23.907887,15.71991,-140.49585,21.751184,15.363984,-20.993196,-28.551222
41,11.138873,-13.70393,-12.35885,17.982508,14.017611,-62.168194,10.794315,9.323728,-3.1346037,-5.6204743
46,12.435472,-0.40839,-12.789434,-0.060570274,-2.14269,-29.614536,3.710444,1.0578363,-8.88706,-11.243457
48,18.485521,-94.05753,-21.528492,126.785355,109.3849,-279.57114,54.564598,58.903023,22.472279,18.832157
51,16.323053,-4.5765905,-17.253347,5.124591,2.230289,-49.863525,6.9639874,4.2379684,-10.426489,-13.546561
52,37.533978,-83.76605,-42.186337,111.23032,92.60512,-304.50632,55.95575,54.133575,3.5446098,-4.3015785
53,13.658675,-76.07901,-15.977019,102.639534,88.73164,-222.48512,43.70235,47.44868,19.196718,16.63363
54,22.914497,-101.44595,-26.418104,136.51285,117.381996,-309.69217,59.96203,63.843037,21.915314,17.297123
56,19.576689,-96.132576,-22.799536,129.56122,111.71436,-287.62054,56.055485,60.277874,22.408884,18.527756
59,8.612665,3.9435325,-7.868934,-5.25229,-6.7426567,-9.662023,0.2587377,-2.0737247,-6.885382,-7.417363
61,13.270513,-57.994404,-15.30159,78.05153,67.086,-177.45903,34.35109,36.487312,12.360778,9.678445
64,16.354504,-79.15125,-19.053055,106.652565,91.89185,-237.49492,46.246395,49.61553,18.241219,14.979041
65,17.964848,-108.98453,-21.129478,147.2894,127.5573,-314.2031,61.99825,67.73496,28.78473,25.515024
66,29.657637,-66.35315,-33.44132,88.117905,73.38654,-241.22418,44.287117,42.862843,2.8407423,-3.3925846
68,32.10817,-58.185104,-35.82402,77.00542,63.02492,-226.4929,40.8848,38.071613,-1.9620091,-8.904512
69,11.326305,-77.05346,-13.467579,104.18307,90.41339,-218.01445,43.280453,47.582645,21.408754,19.38945
70,10.210569,-35.218185,-11.77193,47.203423,40.266552,-113.807175,21.608105,22.338156,5.7942204,3.6179245
72,33.06281,-72.91722,-37.209816,96.7605,80.53501,-266.14264,48.796837,47.141167,2.7595835,-4.2386923
74,25.177479,-74.96952,-28.67383,100.19949,84.92075,-251.33922,47.217075,47.87734,9.664705,4.3283257
75,18.544912,-86.20526,-21.437675,116.07268,99.898186,-260.54977,50.642117,54.113598,19.32415,15.622838
77,33.780346,-87.28095,-38.32638,116.356804,97.81157,-304.2947,56.492424,56.004585,7.7454553,0.6092255
78,28.652943,-38.731964,-31.870037,51.11524,40.396713,-169.06577,29.574749,26.077509,-6.685055,-13.107594
79,14.9626875,-12.523489,-16.554247,16.175169,11.921635,-68.60404,11.298141,8.9643,-6.415008,-9.645687
80,29.484364,-24.797178,-32.5622,32.010876,23.605404,-135.52779,22.309126,17.789764,-12.616479,-19.031235
81,16.34389,-98.81672,-19.32185,133.50601,115.571945,-285.14658,56.236393,61.363567,26.00951,23.031776
83,36.128998,-27.610445,-39.71492,35.435238,25.653706,-158.8699,25.874918,20.19228,-16.544483,-24.229286
84,17.582521,-9.553478,-19.017258,11.939137,8.015189,-66.874596,10.417725,7.518703,-9.522697,-13.090894
85,14.011387,-26.137796,-15.68568,34.598705,28.373346,-100.75921,18.206762,17.04396,-0.60615456,-3.673744
86,16.829464,-56.018387,-19.258663,75.04,63.949512,-182.46046,34.549915,35.66867,8.801268,5.1999564
87,22.260807,-54.660496,-25.15378,72.816864,61.013145,-193.24168,35.76684,35.15245,4.014863,-0.68494964
88,32.104603,-55.246647,-35.760567,73.18038,59.54119,-219.15907,39.392193,36.291626,-3.0209012,-10.045207
89,20.267353,-87.5775,-23.337078,117.788414,101.225204,-268.6252,51.943176,55.158405,18.51441,14.414315
91,33.18415,-10.959638,-35.2642,12.849726,6.676775,-106.32323,15.304632,9.715906,-20.549957,-26.912025
92,19.703535,-35.37741,-21.946608,46.817364,38.223537,-138.09457,24.907627,23.157976,-1.2993017,-5.536624
94,22.625366,-61.69561,-25.68918,82.37541,69.48967,-211.72012,39.522358,39.50129,6.4679637,1.7055106
96,23.494099,-24.528479,-25.984756,32.069016,24.447733,-120.03972,20.387375,17.068575,-8.237772,-13.426482
98,29.034304,-3.338468,-30.142172,2.8551302,-1.878964,-75.35026,9.818267,4.242316,-20.119246,-25.499002
100,17.387539,-56.861835,-19.890718,76.09516,64.82111,-185.99751,35.20595,36.218437,8.675786,4.975495
101,29.49675,-0.06736339,-30.10315,-1.2776732,-6.10414,-67.67975,8.436276,1.8620291,-21.308245,-26.866604
102,10.726495,-76.71048,-12.7553215,103.767586,90.18935,-215.28127,42.76967,47.284626,21.897556,19.97023
103,21.661829,-4.4312963,-22.730812,4.6950073,0.9923413,-61.630512,8.323942,4.574756,-14.470804,-18.49046
104,13.044051,-40.03535,-14.923509,53.46312,45.372868,-133.14287,25.05088,25.519007,5.4481025,2.6737745
107,11.8955145,-87.14244,-14.30537,117.84098,102.42784,-243.87346,48.413635,53.662678,25.095125,22.945229
108,29.965736,-2.2438805,-30.978075,1.4056131,-3.4291553,-74.67031,9.536451,3.5130694,-21.075527,-26.73234
109,13.407497,-89.64068,-15.93173,121.16282,105.12711,-254.40575,50.446945,55.447533,24.731327,22.357668
110,13.755202,7.6427927,-12.076387,-10.378196,-12.470195,-12.186156,-0.90062857,-4.7220597,-11.179815,-11.121926
111,15.093187,-54.430622,-17.24812,72.94118,62.332428,-173.74023,33.123722,34.49623,9.561581,6.407303
112,37.989693,-37.76117,-42.05649,49.29233,37.283215,-189.57193,31.898808,26.476833,-14.08532,-22.443954
113,18.415773,-63.413258,-21.045744,84.916954,72.45279,-204.71463,38.877968,40.29032,10.480311,6.6134577
114,14.025174,-20.531696,-15.597989,27.162552,21.640167,-86.71148,15.30157,13.679896,-2.65109,-5.785904
115,17.217287,9.884132,-14.972181,-13.514005,-16.040909,-14.563359,-1.5153594,-6.256363,-14.042473,-13.778296
116,29.148205,-36.209827,-32.4009,47.650288,37.27276,-163.87575,28.40804,24.629896,-8.044445,-14.633082
117,21.557468,4.2318444,-21.166729,-5.847746,-9.577218,-38.706093,4.27514,-1.3882439,-16.267117,-20.234673
120,31.256824,-31.27337,-34.634865,40.86961,30.954025,-156.51913,26.390312,21.867922,-11.521728,-18.401613
121,32.384445,-31.586489,-35.87968,41.160583,31.052853,-160.01614,26.849394,22.169643,-12.217667,-19.348743
122,25.289461,-50.472473,-28.356518,66.89916,55.259857,-190.18655,34.622063,32.80894,0.1550758,-5.2710505
123,12.928385,-86.410904,-15.363161,116.855804,101.3633,-245.27692,48.590923,53.476788,23.836832,21.517006
126,15.290936,-83.3016,-17.859772,112.44732,97.185905,-244.50612,47.949245,52.035606,20.764269,17.859138
127,22.4551,3.4671545,-22.213537,-5.0026875,-8.875664,-42.763588,4.911784,-0.93187994,-16.740057,-21.027079
130,22.280539,-20.203493,-24.64351,26.192625,19.532001,-106.13092,17.635096,14.34569,-9.005963,-13.876285
131,23.052238,-39.594852,-25.69495,52.38787,42.651386,-157.16853,28.216429,26.047152,-2.2023654,-7.270239
133,28.69294,-77.950226,-32.574093,104.03631,87.71197,-267.8928,49.952084,49.91799,8.091274,2.033199
137,24.18726,-68.02815,-27.533686,90.83597,76.71935,-231.64479,43.256027,43.562313,7.7001605,2.5806842
138,28.970947,-24.731113,-31.9291,32.02014,23.711285,-134.07991,22.161467,17.705584,-12.240999,-18.561626
139,10.047875,-13.905017,-11.211936,18.357903,14.557578,-60.124046,10.527837,9.343016,-2.2340982,-4.5221057
141,30.21587,-67.53456,-34.014187,89.691216,74.67878,-245.5146,45.08196,43.60641,2.8636951,-3.5430887
142,34.998634,-16.607079,-37.692368,20.335924,12.981238,-126.36388,19.296562,13.438033,-19.853716,-26.785814
144,12.691681,-92.276436,-15.231731,124.801796,108.45274,-258.50403,51.364815,56.78893,26.473219,24.18369
146,11.6005745,-54.789856,-13.434982,73.74403,63.513107,-165.09479,32.127476,34.378,12.423777,10.113855
147,23.59157,-67.94566,-26.844885,90.759094,76.79556,-229.74818,43.071766,43.413532,8.138855,3.1606085
148,17.468214,-27.54347,-19.405512,36.484455,29.38113,-112.831764,20.120964,18.229807,-2.554304,-6.391806
149,31.557049,-57.82722,-35.17025,76.53157,62.67786,-224.18828,40.50599,37.816147,-1.6785574,-8.494212
150,24.768686,-39.732258,-27.590204,52.54606,42.47088,-161.84814,28.830494,26.322296,-3.4271462,-8.8933
151,13.831291,-60.156654,-15.919759,80.95841,69.620415,-184.2392,35.6775,37.88019,12.790228,9.994304
152,17.336159,-60.19681,-19.765186,80.63265,68.8522,-193.78076,36.889206,38.203762,10.068756,6.4533935
155,31.892103,-12.096006,-33.991222,14.427221,8.331287,-106.581856,15.64833,10.387181,-19.151083,-25.378035
158,26.553375,-91.549835,-30.38465,122.619896,104.64996,-295.50204,56.150955,58.126156,15.146477,9.5985155
159,30.657635,-93.184494,-34.93022,124.61293,105.73623,-310.62845,58.483658,59.455395,12.553621,6.1210275
160,28.310581,5.8742514,-27.71119,-8.043585,-12.987378,-49.98898,5.510264,-2.0161238,-21.44497,-26.606342
161,38.43596,-33.857334,-42.46566,43.89207,32.61861,-180.69417,29.925817,24.128082,-15.850948,-24.239872
162,24.762846,-3.6052165,-25.81378,3.3579154,-0.65828717,-66.30458,8.73518,4.138144,-16.958124,-21.571749
163,14.385299,-105.427376,-17.218325,142.591,123.91813,-294.96344,58.601753,64.91987,30.434896,27.840881
164,25.827732,-13.706471,-27.94481,17.024132,11.28696,-97.22507,15.151143,10.781588,-14.11456,-19.255247
165,30.342024,-41.00669,-33.74771,54.129498,42.773697,-179.04541,31.295633,27.621273,-7.0722237,-13.866466
166,21.389013,-7.196395,-22.735716,8.417809,4.440185,-68.872055,9.889826,6.360955,-13.210282,-17.355072
167,30.94059,-20.397696,-33.854626,25.847595,18.189318,-127.56658,20.425749,15.3422575,-15.435485,-21.880054
168,33.353077,-11.524356,-35.440628,13.569265,7.2991195,-108.166916,15.725414,10.136525,-20.465086,-26.830267
169,17.690916,-46.089043,-20.091503,61.41876,51.665485,-160.3217,29.739641,29.597229,4.210734,0.4586897
170,33.39526,-29.151217,-36.90681,37.81604,28.089981,-156.32019,25.904629,20.751358,-13.880992,-21.159767
171,25.607973,-23.7047,-28.34712,30.789871,23.09766,-123.3206,20.558275,16.794462,-10.165539,-15.782469
172,24.327732,1.7532927,-24.515512,-3.105003,-7.3113527,-51.289326,6.253208,0.26385045,-17.86217,-22.536331
173,16.410091,-48.068497,-18.715067,64.17567,54.373974,-161.75676,30.353445,30.705355,5.974777,2.5244267
174,26.722874,-84.84803,-30.501783,113.48022,96.55902,-279.6171,52.83661,54.090607,12.339079,6.6761575
177,21.907251,-30.409466,-24.400517,40.082886,31.842918,-131.22629,22.985897,20.405882,-4.8068943,-9.748787
178,24.78811,-69.230125,-28.111172,92.37674,78.05644,-235.88948,44.121246,44.315678,7.7221494,2.5193963
179,9.997294,-50.229263,-11.665988,67.68595,58.3928,-149.55006,29.21085,31.43627,11.897489,9.94321
180,28.445414,-1.03266,-29.22681,-0.029968027,-4.670467,-67.968124,8.51558,2.5922647,-20.322855,-25.644617
181,34.46006,-28.344326,-38.021812,36.566273,26.941708,-156.8148,25.763908,20.420685,-14.983741,-22.471199
184,16.522558,7.1252375,-15.29051,-9.52707,-12.437187,-19.662138,0.8467652,-3.638412,-13.202044,-14.514914
185,33.134983,-13.454232,-35.412403,16.159603,9.69247,-113.14838,16.8708,11.3657255,-19.60389,-26.05939
189,14.842491,-94.23147,-17.542912,127.30301,110.30471,-269.5467,53.29322,58.392555,25.395586,22.731226
190,23.837255,-6.926725,-25.16586,8.011583,3.6627438,-73.722115,10.403033,6.378534,-15.103961,-19.596634
191,23.297836,-17.49919,-25.617212,22.405582,16.17777,-101.64854,16.502731,12.852441,-10.810682,-15.764587
192,30.688951,-93.07386,-34.94404,124.42993,105.62699,-310.3356,58.440525,59.428337,12.467618,6.0218744
193,28.06507,-35.656948,-31.165646,46.92936,36.804535,-159.74513,27.773169,24.207243,-7.4625363,-13.71275
194,12.023072,-87.86282,-14.465709,118.86506,103.28317,-245.94649,48.84775,54.06189,25.320063,23.168926
196,38.437637,-31.96529,-42.382492,41.29464,30.374617,-175.74881,28.943707,22.99166,-16.58702,-24.858675
197,16.416647,-8.118487,-17.684774,10.021957,6.49656,-60.15809,9.233954,6.5474486,-9.1849985,-12.442172
200,30.847628,-17.911655,-33.514835,22.437159,15.306913,-120.422714,19.03343,13.855954,-16.324736,-22.589775
201,12.109469,-73.80647,-14.346065,99.72385,86.327736,-212.69305,41.96872,45.791847,19.498947,17.298096
203,23.611786,-90.78478,-27.173084,121.83969,104.38161,-285.79388,54.71193,57.39297,17.1131,12.218399
208,33.1646,-68.00208,-37.181572,90.164444,74.60001,-253.98573,46.32297,44.125374,0.8602198,-6.224533
209,33.933666,-27.78716,-37.39119,35.92991,26.347267,-154.15047,25.302069,20.065243,-14.795368,-22.136457
210,22.966667,-49.393417,-25.788286,65.57222,54.43269,-181.74263,33.28616,31.960722,1.4754058,-3.4143229
211,16.958462,-105.797455,-20.042507,143.03279,123.911156,-303.62775,59.980873,65.660416,28.281572,25.205935
213,26.844444,-81.58611,-30.567135,109.07913,92.60437,-271.8633,51.21124,52.08693,10.97744,5.339248
215,32.68208,-58.781807,-36.440998,77.86805,63.6761,-229.50366,41.363125,38.53436,-2.156793,-9.275054
217,34.70955,-9.0575075,-36.604263,10.151364,3.968993,-104.35581,14.474392,8.601667,-22.425518,-28.957985
220,15.252786,-88.31102,-17.921602,119.23766,103.156746,-256.64938,50.434048,55.02199,22.728914,19.87463
221,31.4136,-39.35623,-34.91795,51.81446,40.54471,-177.52588,30.800726,26.754135,-8.55482,-15.565987
223,13.5426035,-99.4946,-16.236502,134.55916,116.956535,-278.34546,55.253784,61.276535,28.728962,26.243952
228,21.89429,12.607928,-19.011057,-17.270857,-20.43323,-18.401133,-1.9841869,-8.012737,-17.89476,-17.476303
229,10.080645,-43.123566,-11.719746,57.967655,49.821674,-132.67657,25.577597,27.158598,8.999487,6.9229116
230,9.968568,-55.331596,-11.744441,74.708176,64.535255,-161.99239,31.800583,34.462395,13.926695,12.051944
231,25.00829,-20.086468,-27.550333,25.971104,18.949148,-112.544785,18.443163,14.51004,-11.050991,-16.414877
232,22.547651,-32.100418,-25.030363,42.370132,33.7475,-136.94545,24.116116,21.49762,-4.6448274,-9.623929
234,27.053411,-16.46065,-29.45181,20.710585,14.325218,-107.7273,17.074411,12.598857,-14.026941,-19.607632
235,27.270397,-12.098806,-29.260702,14.706325,9.182206,-96.057365,14.509511,9.940446,-15.776172,-21.170088
236,9.815022,-30.602842,-11.162154,40.904545,34.774677,-101.12315,19.10483,19.517523,4.330816,2.280892
237,20.145777,-23.567278,-22.353884,31.059046,24.050085,-109.57647,18.853722,16.137352,-6.1034474,-10.614151
238,9.957768,-61.546757,-11.788593,83.129555,71.97095,-176.91652,34.896076,38.169483,16.332958,14.494314
240,22.917137,-98.456375,-26.407173,132.35672,113.72846,-302.39474,58.414288,62.019253,20.681812,16.043217
241,27.582808,-44.05134,-30.665018,58.244785,47.00949,-179.62706,32.029247,29.180408,-3.8752065,-9.932192
243,27.072248,-16.697966,-29.516893,21.100355,14.611726,-108.41083,17.280352,12.669624,-13.9246235,-19.443186
244,11.680757,-80.97172,-13.88005,109.499054,95.07781,-228.36266,45.359753,49.981556,22.760872,20.725529
248,22.989237,-48.19819,-25.849539,63.931496,52.961975,-178.7831,32.673084,31.214266,1.008497,-3.831386
255,35.203835,-13.783789,-37.616577,16.485483,9.708796,-118.80538,17.593159,11.736878,-21.013506,-27.903057
256,18.559021,-30.34138,-20.681145,40.137115,32.458923,-122.605064,21.912823,20.020727,-2.3289971,-6.362029
257,27.849405,-26.282606,-30.814646,34.178036,25.711197,-135.37498,22.64445,18.545471,-10.841338,-16.973942
258,15.247351,-108.63037,-18.145653,146.85371,127.549934,-304.94647,60.538776,66.92905,30.919546,28.225735
259,12.5854845,-35.846207,-14.295986,47.807434,40.424168,-121.44933,22.755453,22.927624,4.177705,1.5324819
260,16.969145,-3.3792636,-17.808933,3.5186403,0.59061,-47.98288,6.4626555,3.456106,-11.342837,-14.5259695
261,25.14869,-77.347885,-28.637533,103.45367,87.84642,-256.96265,48.457684,49.327133,10.64459,5.362375
262,10.772785,-37.713215,-12.307252,50.571312,43.17221,-121.238335,23.107973,23.895805,6.3650765,4.0915318
263,20.197678,-61.828064,-23.061167,82.615364,70.13331,-205.75699,38.73761,39.469265,8.400769,4.1469955
264,28.935503,-92.26351,-33.024,123.415955,105.05964,-303.6989,57.377327,58.81169,13.534252,7.418727
265,19.739325,-56.686417,-22.559267,75.67888,64.065475,-191.97626,35.901516,36.260002,6.716044,2.5316203
266,23.812141,-61.474525,-26.97957,81.8802,68.79971,-214.17175,39.750874,39.447075,5.443934,0.45738935
267,10.7583,-71.1376,-12.732229,96.200584,83.387146,-202.10466,40.05733,44.0158,19.573055,17.670984
268,19.623495,-61.194218,-22.401028,81.8966,69.56409,-202.69351,38.200394,39.036358,8.616904,4.439291
269,19.94718,-7.34404,-21.265545,8.713705,4.881882,-65.946175,9.7063465,6.3275905,-12.072823,-15.896863
271,8.781807,3.7878282,-8.105311,-5.0300417,-6.592861,-10.412109,0.4629166,-1.9550381,-7.0040545,-7.679635
274,27.756706,-20.759146,-30.503738,26.67172,19.26231,-120.96772,19.664314,15.2274,-12.871497,-18.761786
275,32.06269,-42.549164,-35.63459,56.14253,44.29247,-187.15627,32.65142,28.728693,-7.760591,-14.934446
278,31.281134,-15.731066,-33.747204,19.413158,12.708495,-115.39934,17.791609,12.5415325,-17.430578,-23.686617
279,11.693074,-84.937874,-13.945986,114.84071,99.774704,-237.78812,47.238617,52.30568,24.417736,22.326523
281,25.330263,-40.60699,-28.160341,53.70117,43.332394,-165.31734,29.496254,26.878002,-3.4937487,-9.021026
283,37.24112,-30.31961,-41.09788,39.116642,28.70488,-168.75096,27.678255,21.90553,-16.352995,-24.371202
284,21.293688,-88.79127,-24.512955,119.33355,102.4444,-274.4804,52.905144,55.94822,18.132544,13.763979
285,26.690086,-23.231106,-29.533377,30.11351,22.28945,-124.78339,20.653421,16.553942,-11.12572,-16.890688
289,12.626399,-73.1012,-14.891119,98.702156,85.36473,-212.49187,41.79852,45.500813,18.833858,16.53688
290,18.553173,-29.620392,-20.662378,39.222107,31.6301,-120.94404,21.527431,19.612524,-2.6098034,-6.729069
292,35.523514,-16.255959,-38.13294,19.882109,12.569892,-126.58205,19.214474,13.350246,-20.352222,-27.365017
293,38.1756,-23.44449,-41.521397,29.564905,20.523603,-152.50859,24.291647,17.870895,-19.67022,-27.488789
294,37.24593,-57.189705,-41.377277,75.69303,60.840523,-236.85638,42.069843,37.987747,-6.058298,-14.272979
298,15.463592,-101.46072,-18.351824,137.12976,118.902855,-288.81412,57.214718,62.74994,27.74082,24.941776
300,29.876785,-78.08375,-33.894756,104.10409,87.565346,-271.23828,50.402767,50.05853,7.1925836,0.88181067
301,26.318953,-101.52977,-30.174736,136.33698,116.80117,-319.24417,61.18617,64.15342,19.252506,13.811267
302,13.766502,-65.55434,-16.024788,88.36112,76.101685,-197.2749,38.407913,41.0794,14.982986,12.258498
303,31.945145,-88.35133,-36.34786,117.92551,99.541306,-302.1663,56.382126,56.55327,9.561058,2.8130705
306,25.326313,8.763005,-24.223858,-11.682568,-16.322361,-35.794327,2.850883,-3.9444773,-20.062195,-23.208838
307,17.466124,-83.9351,-20.226992,113.09107,97.458626,-252.01717,49.110394,52.62083,19.292809,15.830632
308,12.730351,-92.29794,-15.204388,124.85578,108.44786,-258.59863,51.343742,56.864132,26.513498,24.211876
310,22.564629,-62.388004,-25.70029,83.23515,70.27247,-213.39232,39.79495,39.967075,6.7261214,1.9302769
311,27.275455,-85.457924,-31.121607,114.23826,97.11251,-282.631,53.34107,54.493553,12.139648,6.390511
312,21.924498,-92.24314,-25.19642,123.97407,106.46052,-284.4586,54.85447,58.15491,19.051725,14.603148
313,30.010082,5.427973,-29.545208,-7.6081343,-12.845701,-55.0735,6.1522284,-1.691047,-22.561897,-28.143131
315,35.270706,-11.219122,-37.33754,13.084574,6.607705,-111.706436,16.0275,10.065019,-21.995152,-28.69932
316,13.182936,-79.5447,-15.511228,107.41651,93.01478,-229.43513,45.235558,49.464603,20.912016,18.514526
318,22.158613,6.6005745,-21.46999,-8.81056,-12.824637,-34.169678,3.1666484,-2.7488213,-17.402403,-20.717127
320,20.817137,-36.265682,-23.2426,47.987568,39.114643,-143.2264,25.71902,23.826845,-1.8271037,-6.4134874
321,29.006826,-70.41908,-32.701702,93.7237,78.478714,-249.5998,46.17807,45.31525,4.948164,-1.0990775
322,28.317503,5.031777,-27.944674,-7.0894628,-11.95738,-52.24624,5.858698,-1.5178857,-21.279562,-26.584145
323,22.631838,-83.18019,-25.933651,111.53321,95.41126,-264.53937,50.463837,52.68977,14.923725,10.166173
324,28.091398,-101.595894,-32.13737,136.23146,116.44691,-324.19742,61.780933,64.42979,17.880112,12.002667
325,22.739368,-80.18375,-26.018068,107.49868,91.849304,-257.41772,49.014053,50.895092,13.664293,8.883853
327,19.142004,-56.22695,-21.857239,75.1529,63.63176,-189.2344,35.50799,35.887684,7.0291276,2.9923263
328,19.86657,12.647976,-16.724146,-17.66067,-20.180717,-13.827661,-3.2098553,-8.688986,-16.560003,-15.242381
330,13.508854,-100.051,-16.278275,135.33199,117.60217,-279.60193,55.53879,61.54816,28.953886,26.485802
334,25.53926,-0.8367311,-26.24164,-0.1414268,-4.238747,-60.798798,7.6120815,2.2637217,-18.282305,-23.092148
335,25.988207,-5.6014886,-27.242739,6.0418477,1.546699,-74.6506,10.205415,5.5998044,-17.210995,-21.99598
336,12.46399,-88.88344,-14.826423,120.20919,104.408485,-249.45615,49.524666,54.812458,25.318617,23.102266
337,28.12888,-39.68665,-31.25867,52.462902,41.705368,-170.17233,29.891882,26.60131,-5.907953,-12.225116
340,36.166473,-89.41117,-40.902115,119.02329,99.802895,-315.48413,58.383183,57.499245,6.7433395,-0.84454226
341,20.424248,-55.89763,-23.17431,74.60845,62.95211,-191.58144,35.781055,35.800934,5.926267,1.6297069
342,13.30402,-4.3554316,-14.113516,5.049039,2.6060863,-42.4393,6.073012,3.8610554,-8.225186,-10.811532
344,12.295297,-88.531105,-14.638472,119.6844,104.01636,-248.15761,49.305996,54.5528,25.320627,23.119314
346,27.129782,-93.3319,-30.995676,125.03126,106.684875,-301.41238,57.294815,59.26023,15.411512,9.747108
347,36.41943,-42.458977,-40.44124,55.84851,43.27376,-197.73059,34.05111,29.113642,-11.099359,-19.226227
348,13.711677,0.0679202,-13.951847,-0.7687425,-2.9826274,-31.056047,3.8706474,0.77192914,-9.915997,-12.488873
351,21.960283,-32.64756,-24.416811,43.234436,34.582783,-137.0214,24.21042,21.753279,-3.9869444,-8.860747
352,34.684498,-97.33482,-39.43769,129.92336,109.729546,-331.60352,61.957493,62.295906,10.983609,3.6921751
353,26.419592,-32.149982,-29.285688,42.289783,32.983883,-146.68282,25.401535,21.938406,-7.550695,-13.415279
354,31.022663,-45.94901,-34.48164,60.746124,48.65004,-193.07133,34.1345,30.673128,-5.7177377,-12.599074
355,29.346699,-9.245052,-31.096148,10.746881,5.4021072,-92.667625,13.2618885,8.365235,-18.368952,-23.953176
356,29.65013,-0.52432317,-30.409328,-0.72653097,-5.5719995,-69.31553,8.686177,2.2548912,-21.357758,-26.93917
357,38.249474,-52.968826,-42.56467,69.889885,55.473186,-228.87642,40.12427,35.57278,-8.458597,-17.0526
359,14.270164,8.598515,-12.203726,-11.897577,-13.85032,-11.053841,-1.7645538,-5.705933,-11.762174,-11.172478
360,24.430183,-18.993532,-26.894564,24.416235,17.772396,-108.34017,17.650324,13.844909,-11.078608,-16.352116
361,28.662102,-59.097427,-32.146477,78.40341,64.868355,-220.28503,40.21207,38.29974,0.890387,-5.182817
362,20.283924,-84.79672,-23.349646,113.99434,97.853386,-261.99005,50.476044,53.480713,17.395905,13.2513075
363,26.103052,-21.175821,-28.807783,27.280102,19.929827,-118.009895,19.3416,15.276147,-11.48501,-17.094172
365,24.889158,-16.374825,-27.232498,20.797653,14.598702,-102.4824,16.43152,12.2731695,-12.420804,-17.574986
366,36.125813,-59.84489,-40.199543,79.23907,64.185524,-240.72401,43.087288,39.478764,-4.234847,-12.105682
367,27.902603,-65.96642,-31.43961,87.72933,73.30169,-235.72159,43.48634,42.507935,4.0801287,-1.7493212
368,12.144105,-8.676496,-13.367392,11.131771,7.9738,-51.851845,8.38458,6.3762665,-5.804441,-8.352459
369,36.623875,-56.42969,-40.715572,74.69086,60.051044,-233.51344,41.432632,37.54699,-5.904135,-14.026553
371,11.732514,-14.022406,-13.0228195,18.419426,14.2936535,-64.503,11.122431,9.586894,-3.458872,-6.06983
