User ID,encoded_0,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7,encoded_8,encoded_9
81,-0.39642996,0.43390504,0.33538845,0.23835771,0.97652406,-0.19307745,-0.77678514,0.99539936,-0.75100785,0.089616984
83,0.015649723,0.33756673,-0.67637736,1.1705993,-0.123317905,-0.099267304,0.9274142,0.54706144,-0.2915887,-0.2564194
84,-0.122499146,-0.48309815,0.0645696,-0.24661608,-0.40807605,1.1560819,-0.7933074,-0.11038808,-0.42368028,-0.10081008
85,0.01037719,0.49796844,0.10711004,-0.42390606,0.10007151,1.2384683,-0.39633945,0.50949144,-0.55650216,-0.4221634
86,0.20087552,-0.5791519,0.21709685,-0.9389051,-0.7954316,-0.28696564,-0.5547839,-0.114811994,-0.33233574,0.16346617
87,-0.3282898,0.018938096,-0.6677316,-0.43344983,0.10935248,0.72106856,-1.1794795,0.6629386,-0.06501334,-0.3398422
88,-1.1897032,-0.5063747,-0.20011985,-0.023294525,0.40085918,-0.477041,0.028796839,-0.8498158,-0.50135416,-0.29404405
89,-0.18561856,-0.48016363,0.6197362,-0.3009569,-0.0770203,-1.1240834,-0.022405382,0.5357114,-0.94559026,0.3579127
91,-0.62989664,0.6771862,0.15075932,0.8029598,0.41677815,0.26667303,-0.49109527,0.7060486,-0.95054877,-0.47203475
92,0.5783814,-0.13675065,-0.8104963,0.8206223,0.4447856,-0.039565373,0.43495548,-0.03638165,-0.29439828,0.668304
94,-0.58407855,0.2751662,-0.86610234,-0.3391688,-0.21298581,-0.05823324,-1.1595563,-0.24015889,0.12161929,0.06980538
96,-0.18852173,-0.13333528,-1.0151213,0.29116628,0.28374738,-0.16396418,0.22904359,0.048276488,0.9138655,-0.48628607
98,0.019980274,0.15290706,-0.921142,1.1295896,-0.35844028,-0.10415561,-0.111395754,0.4785276,0.43540686,-0.10783471
100,0.12547986,-0.19929145,0.50935036,-1.0250052,-0.105504006,-0.5299278,-0.5549505,-0.24872923,-0.8466557,-0.41758296
101,-1.3012891,0.15533012,-0.83614165,-0.08610637,-0.11320183,0.1478273,-0.012845121,-0.41580093,0.5016626,-0.23783466
102,-0.61972415,-0.2544654,0.026401604,-1.2234495,0.15646492,-0.57395756,-0.09036846,0.53674,0.574852,0.12061809
103,0.0256611,-0.38135725,0.27831063,-0.77773124,-1.063962,-0.060520377,-0.32277954,-0.31690207,-0.31045526,-0.040965144
104,-0.026690962,-0.5322741,0.20569076,-0.13599536,0.42473364,0.2720888,1.0094208,0.6501414,0.07690834,-0.5110508
107,0.7738891,1.0760567,-0.04997736,-0.40990558,0.43037686,-0.97613776,-0.53030556,-0.14062467,-0.1882333,-0.38863987
108,-0.13211647,0.22669813,0.41784292,1.0187495,0.1648285,-0.35381857,-0.07673635,0.53682584,-0.7489525,-0.9310679
109,0.68881965,-0.8986005,0.08332931,-0.2146815,0.4434829,-0.27975196,-0.7281097,0.0839337,-0.6990451,-0.7922575
110,0.05853269,0.22778746,0.71568257,0.9304901,0.25946957,-0.2656563,-0.10184346,0.46378338,-0.4587786,-0.72323805
111,0.31273854,-0.32332227,-0.934885,0.20583822,0.8795246,-0.06793379,0.6936295,-0.38593262,0.17820436,0.25352424
112,0.5309234,-0.14239757,-1.6611445,0.35935408,0.19218403,0.16615601,0.07557513,-0.5183721,-0.76296306,-0.22109719
113,0.95907575,-0.15929689,-1.235263,0.13798831,0.4789049,0.060408086,-0.103149764,-0.41182086,-0.37489265,0.14696656
114,-0.02071193,-0.14402558,-0.18231025,0.1967057,0.6662325,0.9490705,-0.10439929,0.40870118,-0.7175961,0.86588997
115,0.617182,-0.40168506,-0.7083344,0.60540456,-0.70262843,0.2260781,-0.17135055,-0.7865685,0.07216511,-0.4077981
116,-0.855948,0.25285125,0.20057069,-0.8720728,-0.19609456,-0.044721663,0.9700998,0.4111021,-0.47718373,-0.34803188
117,-0.19395602,-0.8533978,0.14660181,0.27030337,0.26551917,0.15418804,0.47882447,-0.23907678,-0.46502456,-1.1968685
120,-0.5633218,-0.15003662,-0.28157732,0.0041911523,-0.026856486,-0.044810425,-0.8217716,-1.0829269,-0.8878286,-0.46280894
121,-0.03283647,0.7669389,-0.3410069,0.2233844,-0.534625,-0.43172336,1.1017346,0.598041,-0.35789242,0.1425975
122,-0.7821804,0.48133472,0.48932108,-0.6819542,0.52331316,-0.88321483,0.0705823,0.15336488,-0.45722336,-0.54387957
123,1.028214,-0.2535975,-0.46330073,-0.6014951,-0.65990394,-0.68340266,-0.23275086,-0.4723307,0.068959415,0.15700786
126,-0.096371226,0.012699653,-0.22648942,-1.1282353,-0.31032193,-0.51140565,-0.95947367,0.57412446,0.044083234,0.017178128
127,0.21785595,-1.0282276,0.049963847,0.694183,-0.8361745,0.30550393,0.18172772,0.2673568,-0.43756807,0.1397452
130,0.84020597,0.4941097,-0.64973277,0.4993368,-0.11962557,0.36831945,0.25616118,-0.04916091,-0.17492883,-0.764937
131,0.10619374,0.055298474,-0.13468198,-0.5023262,0.088541664,-0.930999,0.82046515,-0.643604,-0.1218509,-0.5591752
133,-0.92106336,-0.22968718,-0.99078065,-0.36250132,0.6081912,-0.23779589,0.38122877,-0.619606,-0.48492327,0.71298665
137,0.5348235,-1.2565203,-0.33414546,-0.27273372,-0.5971581,0.12175984,-0.49625432,0.09001815,-0.48253253,-0.3168459
138,-1.0703299,-0.1906134,-0.6808246,-0.39206493,0.37738702,0.7617038,-0.2401956,0.48862308,0.30340376,-0.52424276
139,0.42207995,0.09462283,0.18277647,-1.1617532,-0.027440848,0.07842103,-0.10626462,-0.38334224,-0.63430107,0.60772836
141,-1.045828,0.08120277,-0.21660164,-0.44532335,0.52475417,0.78859115,0.51416606,0.84636045,-0.6565659,-0.48379812
142,-0.07701794,-0.32690725,-0.17645924,0.75631344,-0.34218302,0.31584328,0.83279204,0.98658705,-0.7069079,-0.37538955
144,-0.6947387,0.24211931,0.36810017,-0.40668547,1.4312283,-0.07338812,-0.45402104,0.45630172,-0.32655776,-0.4699019
146,0.08607728,-1.0622458,0.395931,-0.11026269,0.7024535,-0.33067366,0.27206856,0.0057774694,-0.23590416,-0.7350811
147,-1.0472217,-0.5612921,-0.03243016,-0.11713629,0.5911918,-0.5415564,-0.030743092,-0.7752838,-0.3558891,-0.12199929
148,-0.3778483,0.07103303,-0.23510464,0.30835664,0.10196051,0.53365743,-0.73628914,1.0704544,0.13585572,0.38017547
149,0.07649509,-0.3494237,-1.401191,0.29430994,0.63485646,-0.16057298,0.7605752,-0.37981558,-0.23023443,0.008739352
150,0.6450027,0.31520018,-0.29033577,-0.55636245,-0.23582548,-0.6860577,0.00956882,-0.7525468,-0.5392576,-0.79796
151,-0.6852068,-0.17688783,-0.018438175,-1.1780064,0.002494052,-0.52157897,-0.03429393,0.47356048,0.52628815,0.012607821
152,-0.0710241,-0.23408757,-1.0112226,0.1575398,0.45454693,-0.40543202,0.16391204,0.16906959,0.95752275,-0.31061646
155,-0.123328604,-0.0951652,-0.96636343,-0.14219865,0.41099903,1.2603924,-0.38159212,-0.13983673,-1.1321212,-0.08699751
158,0.16222051,0.52173525,-0.48327374,1.0460124,0.6128002,-1.1484772,-0.09606372,0.37581113,-0.30608457,-0.3063502
159,-0.6348874,-0.12182618,-0.9336678,0.20218158,0.3013959,-0.35622555,0.004141439,-0.12950537,-0.9272622,1.2744597
160,0.020203127,-0.3997429,-0.8903675,0.17261077,-0.551057,0.5187871,-0.5311371,0.4474303,0.047799252,-1.0669801
161,0.22942787,0.3636806,-0.9435962,-0.015411647,-0.40418947,-0.50149184,0.8581583,-0.0910943,-0.94530916,0.76897675
162,-0.29085678,1.080482,-0.0053014057,-0.11965474,0.25956798,-0.75607616,0.6229688,-0.39478093,-0.05026009,-0.75544286
163,-0.105804525,-0.99609023,-0.4827172,-0.55041116,0.5344352,-0.43140388,-0.079368435,0.8667883,0.71045786,-0.2937194
164,0.15299289,0.6887061,-0.10191364,1.2665536,0.3470614,-0.54892373,0.00039318996,0.11644827,-0.188652,-0.40919438
165,-0.23893054,-1.4751122,-0.29927194,-0.13620436,-0.43905905,0.06543644,0.45024955,-0.083468966,-0.16524233,-0.40558743
166,-0.11949769,0.554953,-0.06086757,-0.27694872,-0.047650374,1.3261089,-0.2790145,0.3943246,-0.6710022,-0.58755994
167,-0.27892375,-0.4633826,-0.19883962,0.05676016,0.07749794,0.40549025,1.1119884,0.54374903,-0.35213083,-0.870756
168,-0.016597873,0.126667,-1.0271404,1.1186309,-0.36796063,-0.1761023,-0.09891164,0.51906985,0.36745682,-0.1295038
169,0.8097565,0.35479623,-0.82797366,-0.7446835,-0.03776676,-0.20231521,0.15225069,-0.5664484,-0.42026076,0.39930505
170,-1.2673244,0.66852134,-0.09912845,0.23645405,0.60243416,-0.5085117,-0.012689501,-0.580527,-0.43727434,-0.48930112
171,0.58649176,0.36462778,-0.24900194,-0.5137553,-0.2965542,-0.5801786,0.06233442,-0.81658536,-0.52035373,-0.83924323
172,-0.40194175,-0.5270715,0.09423497,0.5273954,-0.71019816,0.9475382,-0.3331315,0.31158888,-0.68954074,0.36781582
173,0.0016191944,0.449802,-0.20484802,0.49817845,0.99079674,-0.6885188,0.20059039,-0.17499538,0.2941068,-0.7043303
174,-0.6642822,-0.60527486,0.29094952,-1.0093001,0.17244019,-0.97037184,0.23919103,-0.06898513,-0.75207686,-0.42210487
177,-0.09097633,0.5810051,-0.22399326,-0.3598324,-0.034592986,-0.2173429,1.3350891,0.04723048,0.20124875,-0.29821467
178,-0.18268688,-0.252396,-1.2344064,0.18531643,0.35999793,-0.5157253,0.17213984,0.20574062,0.80343235,-0.41518363
179,0.12514421,0.4188351,-0.05321142,0.44256175,1.0902598,-0.66373444,0.17301995,-0.18191229,0.441355,-0.58680445
180,0.38593397,-0.5261714,-0.5635802,1.1916636,-0.83525735,-0.14585273,0.17421661,-0.24374132,-0.052813705,0.19858459
181,-0.38380444,1.0551893,-0.29824516,-0.1431546,0.2366593,-0.99079186,0.63089913,-0.2748137,-0.24597909,-0.82014394
184,-0.1534385,0.7144273,0.33257553,-0.8148409,-0.8199811,0.39952382,0.12650298,0.07712904,-0.62531984,-0.44583425
185,0.08445517,-0.4788252,-0.8960666,0.05056647,-0.46418893,0.35762435,-0.6207042,0.5445364,0.03887132,-0.95164233
189,0.3799464,0.15277956,-0.41328168,0.8226798,0.36144385,-0.4811526,0.82411563,0.8001278,0.12918653,0.17321104
190,-0.87960833,-0.6714858,-0.20865951,-0.021335537,-0.43371472,0.08295284,0.1762078,-0.9946797,0.15300097,0.18704464
191,0.8147971,0.5009104,-0.66660565,0.5151209,-0.14107843,0.38469034,0.2655468,-0.05914053,-0.19280067,-0.78448445
192,-0.58423835,-0.018936343,-0.36965826,-0.5542812,-0.53134257,-0.932582,-0.38757685,1.1483177,-0.20552468,0.5412042
193,0.5932999,-0.19661994,-0.7519551,0.54471636,0.15658486,-0.28220278,-0.2855935,-0.67651665,-0.43868604,-0.9364647
194,-0.5192236,0.515365,0.38464862,0.45692077,0.7516091,-0.90106183,-0.5730585,0.09731134,-0.19631766,0.5797478
196,-0.184714,-0.6254682,-0.8021345,0.6908677,-0.50893474,-0.08160479,-0.20960818,1.1357732,-0.06284687,-0.34946856
197,0.86332893,-0.40798545,-0.51107854,0.46262634,-0.44863036,0.078429036,-0.28554532,-0.7138755,0.25600678,-0.20922437
200,-0.2998236,-0.1820078,0.66594815,-0.1364965,-0.48680928,-0.85911214,0.24813049,0.21562175,-1.0507807,0.07001279
201,-0.29824626,0.47399792,0.4964863,0.2913792,0.9287742,-0.048848137,-0.72988904,0.88573766,-0.6061886,0.096241586
203,0.3743794,0.11086924,0.041301176,0.008759368,0.58281994,-0.64374423,-0.863032,0.35077605,-0.80341226,-1.1196572
208,-1.0877451,0.08847936,-0.2946797,-0.42760107,0.48376444,0.7842391,0.5249665,0.84953743,-0.7305874,-0.5382475
209,-0.48922426,-0.6294376,-0.09131037,0.41833127,-0.72589433,0.77894396,-0.41522676,0.44101602,-0.8879954,0.40821812
210,-0.5701223,-0.39216557,-0.6714174,-0.48279205,0.974567,0.9018636,0.24048203,0.09449322,-0.6322897,0.20967168
211,-0.15965186,-0.6564656,-0.44039303,-0.38915426,-0.47358802,-0.25982517,-1.1031183,-0.70036143,-0.27230704,0.5136443
213,-0.4980955,0.012615276,-0.22863494,-0.5279591,-0.49515578,-0.85740554,-0.3899734,1.0985898,-0.08542808,0.56621826
215,-0.0983646,-0.6299875,-0.13117689,-0.9266816,-1.1070776,-0.37769392,-0.4725964,-0.16136108,-0.6195106,-0.007193542
217,-0.7048863,0.39558986,-0.0920194,0.5155513,-0.14858507,0.9347423,0.32397065,0.9964992,-0.91538954,-0.12707713
220,0.143961,0.35437804,0.20086727,-1.1811247,-0.33741558,0.11911453,-0.20088613,0.6659949,-0.78188443,-0.18744364
221,0.31211635,-0.7336414,-0.21961226,0.09944161,0.05962299,0.009603457,-0.46053442,-0.06827971,-0.9547986,-1.241272
223,1.0665405,0.22172274,-0.8857158,-0.89067215,0.25137243,-0.4731915,-0.008976236,-0.32674626,-0.38957533,0.5607982
228,-0.34416527,-0.824351,-0.035813533,0.3788908,0.109412976,0.26242194,0.5394872,-0.28529772,-0.6184392,-1.383291
229,0.6662089,1.1733062,0.11035344,-0.29404676,0.27498823,-0.6860525,-0.41586453,-0.30873922,-0.11255098,-0.4509088
230,-0.24586113,0.51422375,0.60985005,0.34007457,0.88337517,0.07334944,-0.6914232,0.8035016,-0.5097594,0.084059596
231,-0.49117136,-0.46840128,-0.031443913,0.657374,-0.77290475,-0.07499659,-0.2376267,-0.4044534,-0.26152897,0.8924308
232,0.4399436,0.06949434,-1.1261324,0.33383954,-0.060169764,-0.046370227,-0.6086489,0.028510913,0.5043701,-0.46270302
234,-0.20682809,0.5360353,-0.20801973,-0.29981616,-0.08467346,1.2783759,-0.2763159,0.43138462,-0.8247851,-0.65304613
235,-0.62331575,0.88597685,-0.31889594,-0.08557876,-0.6332672,0.77529967,-0.33521798,-0.62404805,-0.6525054,-0.15450463
236,0.6633395,0.08761808,-0.81720215,0.31078905,0.10013622,0.048201248,-0.655431,0.05698749,0.7463666,-0.276039
237,-0.17854413,-0.34735727,-0.2759703,-0.06128646,-0.67114264,0.17085177,-0.8142085,-0.9504451,-0.16417792,0.29375142
238,0.06485186,0.39035088,0.115417,-0.6190265,0.21394868,1.0990855,-0.5143015,0.6805231,-0.6141783,-0.31177768
240,0.518942,-0.93525726,-0.22164516,-0.18742774,0.32961565,-0.3745134,-0.70521724,0.14305519,-0.9492798,-0.9482072
241,0.012555847,-0.4611601,-0.6196935,0.53870755,0.45848447,-0.6006031,0.48572713,-0.54740983,-0.041916057,-0.79951465
243,-0.7367213,0.76155245,0.23669995,0.87222403,0.21590166,-0.5070327,-0.31009763,-0.13722403,-0.48979005,0.17102528
244,-0.13004184,-0.9077833,-0.42313763,-0.46982914,0.44102257,-0.25307706,-0.04032238,0.77590287,0.7615777,-0.36831275
248,0.058655236,0.070284836,0.5183139,0.7152973,0.5005549,-0.6720045,-0.22359449,0.7055349,-0.56796,-0.5744734
255,-0.41305602,0.9274794,0.2628786,-0.56559896,-0.24662447,-0.5853704,-0.50657594,-0.032378025,-0.8955778,-0.82724106
256,0.31144089,0.63475233,0.0031074982,1.1362368,0.4984768,-0.6369956,-0.08203312,0.16135591,-0.0266124,-0.23901644
257,0.010443766,0.111887306,-0.20334977,-0.45863867,-0.046185024,-0.8688666,0.86999685,-0.70239043,-0.21205975,-0.67192215
258,0.40612122,0.11435639,-0.4450396,0.77865833,0.42161575,-0.5724575,0.81911606,0.86101013,0.14585663,0.2233061
259,0.2553345,-0.42397112,-0.22144684,0.45435184,0.6737664,-0.47463837,0.43630743,-0.5739324,0.30342028,-0.5432353
260,-0.4373416,0.35208607,0.3737922,0.34898397,0.14746349,0.92342675,0.24095757,0.95418864,-0.4720362,0.13557178
261,-0.565573,-0.032146476,-0.60629696,0.12787397,0.110894896,0.22302108,-0.8062312,1.3223646,-0.17573246,0.37300363
262,-0.79524505,-0.24232836,-0.2778127,-0.546453,0.6345872,0.6759781,-0.34198296,0.5619555,0.6378953,-0.19552791
263,0.54792035,-0.8109766,-0.0096083665,-0.0670242,0.26858526,-0.11300361,-0.61247516,-0.0055353106,-0.773638,-0.9763163
264,0.3102219,0.44397384,-1.271688,-0.73903155,-0.5275655,-0.8164369,-0.43421397,0.22366485,0.12128613,-0.32415304
265,0.51836896,1.1817504,-0.15933025,-0.26118752,0.19223662,-0.8543443,-0.37468773,-0.25521526,-0.31726146,-0.56406814
266,0.21970467,0.24145728,-0.5060304,0.9871073,0.14590438,-0.31049854,0.85943854,0.6705728,-0.056581806,-0.016406449
267,0.77865016,-0.6747983,-0.3547274,0.79314303,-0.29515725,-0.60011166,0.004525565,-0.04517642,0.29987812,0.5965101
268,-0.14829992,-0.6909789,-0.117776066,-0.4881001,-0.32456806,0.9430453,-0.95308715,0.086351566,-0.63949186,0.015847258
269,0.07071864,-0.534028,-0.25362435,0.61689323,-0.3133119,0.12468478,-0.25363755,1.0274129,0.35168773,-0.0812008
271,-0.23238067,0.95053625,0.39219183,0.23165469,0.26760095,-0.038798686,-0.85618734,-0.7511929,-0.27419862,-0.2632332
274,-0.51378936,0.6355162,0.28337562,0.68205845,0.5332015,0.21491194,-0.5361402,0.73519593,-0.82085675,-0.32283887
275,0.36482325,-0.2156412,-0.41901082,0.18772681,-1.1604551,-0.7932425,0.42543876,-0.062061157,-0.25374678,0.6129083
278,-0.702687,0.8943535,-0.42898643,-0.084242485,-0.688449,0.7515853,-0.3173361,-0.61657274,-0.74250954,-0.20471327
279,0.60040736,-0.4378814,-0.16228513,0.9470629,0.52243304,-0.94426835,0.09656178,0.083766475,-0.051288534,0.17143208
281,0.32577643,-0.36689776,-0.34594646,1.2397867,0.1738254,-0.65915364,0.20054041,-0.043274425,-0.3346191,-0.13632515
283,0.074563414,0.26360938,-0.09896768,0.33835077,0.21619214,-0.2604358,-0.5909579,0.19421752,-0.9674488,-1.5078248
284,-0.9663315,-0.03258682,-0.031684525,-0.58554566,0.6916689,0.67681015,0.44630152,0.9547956,-0.51176405,-0.2928594
285,-0.00074105826,0.14639157,0.51163304,0.84973747,0.343545,-0.51318437,-0.15174136,0.6151205,-0.6218207,-0.71632314
289,0.22632645,-0.021553107,0.6460597,0.5181925,0.7400004,-0.7964423,-0.3124099,0.77685887,-0.36478359,-0.34026036
290,0.15678103,-0.12627608,-0.6189084,-0.39280546,0.64173627,1.124339,-0.5339211,-0.045339447,-0.82984614,0.19940163
292,0.5394298,-0.5430128,-1.0511986,0.5608747,-0.7957088,-0.014433108,-0.19267404,-0.6931284,-0.11990443,-0.4803799
293,-1.4122565,0.0909014,-1.0260929,-0.1708394,-0.12806445,-0.05344637,-0.07974574,-0.31430584,0.33540493,-0.20786136
294,-1.4495369,-0.02062896,-1.0961856,-0.31286332,-0.018330073,-0.29638842,-0.16122442,-0.17743103,0.2914733,-0.059927467
298,-0.88282865,-0.1051003,0.10513035,-0.67625415,0.8184945,0.6177101,0.39917177,1.0181439,-0.37234083,-0.15699679
300,-1.5524681,0.23241849,-0.3242345,-0.09424416,0.18902078,-0.051315237,0.79005384,-0.014389956,-0.247229,0.14603254
301,-0.93200207,-0.3032991,-1.0045338,-0.44999066,0.6998934,-0.39083275,0.32340762,-0.50958085,-0.49536085,0.8125275
302,-0.55784225,0.60071564,0.35837528,0.57107073,0.593341,-0.7793215,-0.48679444,0.017131055,-0.26159564,0.4699954
303,-0.8512332,0.7928385,-0.6622001,-0.4311784,-0.5969965,0.4724812,-0.54337233,-0.33613515,-1.0283837,-0.021254964
306,-0.62996763,0.042578235,-0.19605908,-1.0212209,-0.2593291,-0.0731848,0.9321842,-0.55675405,-0.8643411,0.22966531
307,-0.9596171,-0.6101068,0.06280562,-0.19617158,0.7380779,-0.61412597,-0.09505299,-0.7058979,-0.26647973,0.019533452
308,0.70486253,-0.38847983,-0.17800437,-0.035261493,-0.64103264,-1.0215573,0.21361664,0.079600945,0.15240914,0.9581497
310,-0.029586857,0.47197124,0.10269672,-1.0692052,-0.5736335,0.18544179,-0.08070476,0.4993453,-0.84182155,-0.3092254
311,-0.20645696,-1.2340065,-0.10642541,-0.06323693,0.5253974,-0.5553423,0.2666142,0.14457206,-0.6503259,-0.93090755
312,0.9233793,-0.24004439,-1.4656819,0.080796525,0.4964117,-0.16036049,-0.13843818,-0.32052708,-0.517488,0.15013137
313,0.2890884,-0.52177304,-0.6679894,1.2608911,-0.953406,-0.0924855,0.20288618,-0.27695692,-0.14756805,0.11522389
315,-1.3589965,0.12721975,-0.93674576,-0.12529282,-0.12806512,0.047469225,-0.04439015,-0.36593384,0.41302076,-0.23051956
316,0.9283932,-0.2864087,-0.5543601,0.30830124,0.42938256,-0.5145404,-0.44927046,-0.55765885,-0.2364664,-0.64145935
